"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 2010","3,693.20","3,655.24","3,700.29","3,623.22","-","-0.73%"
"May 10, 2010","3,720.29","3,605.84","3,720.29","3,461.96","-","9.66%"
"May 07, 2010","3,392.59","3,454.60","3,538.86","3,349.96","-","-4.60%"
"May 06, 2010","3,556.11","3,583.75","3,667.89","3,541.82","-","-2.20%"
"May 05, 2010","3,636.03","3,688.15","3,705.08","3,613.57","-","-1.44%"
"May 04, 2010","3,689.29","3,827.05","3,836.17","3,678.89","-","-3.64%"
"May 03, 2010","3,828.46","3,796.79","3,847.21","3,771.96","-","0.30%"
"Apr 30, 2010","3,816.99","3,829.64","3,857.08","3,783.95","-","-0.62%"
"Apr 29, 2010","3,840.62","3,796.44","3,857.64","3,775.34","-","1.42%"
"Apr 28, 2010","3,787.00","3,815.39","3,848.15","3,749.53","-","-1.50%"
"Apr 27, 2010","3,844.60","3,988.87","3,995.96","3,844.60","-","-3.82%"
"Apr 26, 2010","3,997.39","3,995.26","4,017.53","3,978.31","-","1.17%"
"Apr 23, 2010","3,951.30","3,921.87","3,968.50","3,907.19","-","0.68%"
"Apr 22, 2010","3,924.65","3,969.50","4,007.30","3,907.43","-","-1.33%"
"Apr 21, 2010","3,977.67","4,037.39","4,037.39","3,976.95","-","-1.22%"
"Apr 20, 2010","4,026.65","3,987.75","4,030.04","3,970.63","-","1.41%"
"Apr 19, 2010","3,970.47","3,964.53","3,987.05","3,949.08","-","-0.41%"
"Apr 16, 2010","3,986.63","4,044.89","4,086.00","3,976.42","-","-1.94%"
"Apr 15, 2010","4,065.65","4,069.30","4,084.69","4,036.90","-","0.20%"
"Apr 14, 2010","4,057.70","4,051.65","4,074.29","4,046.61","-","0.64%"
"Apr 13, 2010","4,031.99","4,038.73","4,058.10","4,020.71","-","-0.46%"
"Apr 12, 2010","4,050.50","4,078.38","4,082.11","4,032.04","-","-0.00%"
"Apr 09, 2010","4,050.54","4,008.43","4,050.54","4,008.20","-","1.81%"
"Apr 08, 2010","3,978.46","4,007.37","4,012.10","3,952.14","-","-1.20%"
"Apr 07, 2010","4,026.97","4,049.25","4,052.03","4,020.17","-","-0.67%"
"Apr 06, 2010","4,053.94","4,048.90","4,065.07","4,026.74","-","0.49%"
"Apr 01, 2010","4,034.23","3,996.53","4,041.58","3,989.83","-","1.52%"
"Mar 31, 2010","3,974.01","3,982.15","3,998.57","3,943.03","-","-0.34%"
"Mar 30, 2010","3,987.41","4,018.20","4,028.64","3,978.87","-","-0.33%"
"Mar 29, 2010","4,000.66","4,002.13","4,017.64","3,971.12","-","0.29%"
"Mar 26, 2010","3,988.93","3,990.99","4,002.92","3,979.87","-","-0.29%"
"Mar 25, 2010","4,000.48","3,951.71","4,008.70","3,950.95","-","1.28%"
"Mar 24, 2010","3,949.81","3,960.27","3,966.96","3,907.85","-","-0.07%"
"Mar 23, 2010","3,952.55","3,927.62","3,962.20","3,926.87","-","0.63%"
"Mar 22, 2010","3,928.00","3,908.55","3,928.00","3,868.02","-","0.07%"
"Mar 19, 2010","3,925.44","3,953.44","3,963.53","3,906.11","-","-0.32%"
"Mar 18, 2010","3,938.18","3,936.94","3,964.78","3,923.26","-","-0.50%"
"Mar 17, 2010","3,957.89","3,954.30","3,967.51","3,943.17","-","0.48%"
"Mar 16, 2010","3,938.95","3,914.39","3,951.47","3,910.81","-","1.23%"
"Mar 15, 2010","3,890.91","3,921.00","3,925.86","3,889.13","-","-0.93%"
"Mar 12, 2010","3,927.40","3,933.97","3,956.42","3,919.07","-","-0.04%"
"Mar 11, 2010","3,928.95","3,921.26","3,946.15","3,909.95","-","-0.37%"
"Mar 10, 2010","3,943.55","3,908.39","3,950.64","3,902.11","-","0.86%"
"Mar 09, 2010","3,910.01","3,907.73","3,919.52","3,876.09","-","0.17%"
"Mar 08, 2010","3,903.54","3,924.22","3,924.22","3,901.97","-","-0.18%"
"Mar 05, 2010","3,910.42","3,845.99","3,910.42","3,838.34","-","2.14%"
"Mar 04, 2010","3,828.41","3,813.40","3,850.73","3,809.72","-","-0.37%"
"Mar 03, 2010","3,842.52","3,799.33","3,849.73","3,787.96","-","0.80%"
"Mar 02, 2010","3,811.92","3,770.64","3,811.92","3,763.16","-","1.12%"
"Mar 01, 2010","3,769.54","3,739.56","3,771.81","3,724.84","-","1.64%"
"Feb 26, 2010","3,708.80","3,680.61","3,710.31","3,648.34","-","1.87%"
"Feb 25, 2010","3,640.77","3,694.56","3,724.69","3,633.81","-","-2.02%"
"Feb 24, 2010","3,715.68","3,713.44","3,727.81","3,683.81","-","0.23%"
"Feb 23, 2010","3,707.06","3,780.34","3,791.56","3,696.49","-","-1.32%"
"Feb 22, 2010","3,756.70","3,780.68","3,781.98","3,752.88","-","-0.34%"
"Feb 19, 2010","3,769.54","3,711.86","3,772.67","3,707.19","-","0.58%"
"Feb 18, 2010","3,747.83","3,719.06","3,752.05","3,711.31","-","0.61%"
"Feb 17, 2010","3,725.21","3,707.18","3,748.66","3,700.19","-","1.53%"
"Feb 16, 2010","3,669.04","3,641.42","3,669.04","3,602.31","-","1.66%"
"Feb 15, 2010","3,609.22","3,621.41","3,641.98","3,599.63","-","0.28%"
"Feb 12, 2010","3,599.07","3,647.27","3,661.04","3,579.40","-","-0.49%"
"Feb 11, 2010","3,616.75","3,659.95","3,675.64","3,581.86","-","-0.52%"
"Feb 10, 2010","3,635.61","3,638.39","3,673.63","3,617.72","-","0.63%"
"Feb 09, 2010","3,612.76","3,598.66","3,633.59","3,583.54","-","0.15%"
"Feb 08, 2010","3,607.27","3,595.38","3,616.67","3,545.91","-","1.22%"
"Feb 05, 2010","3,563.76","3,665.91","3,673.71","3,563.76","-","-3.40%"
"Feb 04, 2010","3,689.25","3,792.42","3,806.21","3,685.57","-","-2.75%"
"Feb 03, 2010","3,793.47","3,819.77","3,831.38","3,784.32","-","-0.49%"
"Feb 02, 2010","3,812.13","3,766.83","3,819.07","3,737.72","-","1.33%"
"Feb 01, 2010","3,762.01","3,713.17","3,774.36","3,702.01","-","0.60%"
"Jan 29, 2010","3,739.46","3,712.02","3,768.39","3,696.00","-","1.37%"
"Jan 28, 2010","3,688.79","3,812.19","3,812.19","3,688.79","-","-1.89%"
"Jan 27, 2010","3,759.80","3,769.66","3,793.63","3,737.29","-","-1.24%"
"Jan 26, 2010","3,807.04","3,748.03","3,807.48","3,741.36","-","0.67%"
"Jan 25, 2010","3,781.85","3,793.63","3,833.44","3,780.50","-","-1.02%"
"Jan 22, 2010","3,820.78","3,840.06","3,859.65","3,786.29","-","-1.07%"
"Jan 21, 2010","3,862.16","3,955.78","3,966.20","3,862.16","-","-1.70%"
"Jan 20, 2010","3,928.95","3,996.36","4,013.48","3,915.96","-","-2.01%"
"Jan 19, 2010","4,009.67","3,968.73","4,019.88","3,930.91","-","0.81%"
"Jan 18, 2010","3,977.46","3,971.17","3,982.79","3,954.28","-","0.58%"
"Jan 15, 2010","3,954.38","4,030.94","4,044.08","3,949.90","-","-1.53%"
"Jan 14, 2010","4,015.77","4,029.20","4,029.71","3,993.50","-","0.37%"
"Jan 13, 2010","4,000.86","3,979.94","4,007.86","3,979.15","-","0.02%"
"Jan 12, 2010","4,000.05","4,044.19","4,049.48","3,980.20","-","-1.06%"
"Jan 11, 2010","4,043.09","4,071.40","4,088.18","4,039.33","-","-0.05%"
"Jan 08, 2010","4,045.14","4,042.64","4,051.41","4,013.34","-","0.51%"
"Jan 07, 2010","4,024.80","4,005.96","4,032.24","3,983.90","-","0.18%"
"Jan 06, 2010","4,017.67","4,014.45","4,022.94","3,996.80","-","0.12%"
"Jan 05, 2010","4,012.91","4,012.43","4,028.34","3,993.33","-","-0.03%"
"Jan 04, 2010","4,013.97","3,952.21","4,013.97","3,950.61","-","1.97%"
"Dec 31, 2009","3,936.33","3,952.53","3,959.20","3,936.33","-","0.02%"
"Dec 30, 2009","3,935.50","3,953.30","3,967.16","3,928.20","-","-0.62%"
"Dec 29, 2009","3,959.98","3,959.03","3,976.92","3,949.97","-","0.33%"
"Dec 28, 2009","3,947.15","3,939.66","3,951.78","3,934.36","-","0.88%"
"Dec 24, 2009","3,912.73","3,909.43","3,922.93","3,909.43","-","0.05%"
"Dec 23, 2009","3,910.75","3,923.31","3,930.76","3,898.82","-","0.32%"
"Dec 22, 2009","3,898.38","3,878.86","3,918.67","3,876.82","-","0.68%"
"Dec 21, 2009","3,872.06","3,807.84","3,873.88","3,802.13","-","2.05%"
"Dec 18, 2009","3,794.44","3,833.72","3,871.00","3,794.44","-","-0.95%"
"Dec 17, 2009","3,830.82","3,847.99","3,864.05","3,820.88","-","-1.16%"
"Dec 16, 2009","3,875.82","3,837.11","3,878.20","3,836.28","-","1.09%"
"Dec 15, 2009","3,834.09","3,834.53","3,843.13","3,793.65","-","0.10%"
"Dec 14, 2009","3,830.44","3,839.75","3,846.75","3,811.62","-","0.70%"
"Dec 11, 2009","3,803.72","3,795.06","3,836.88","3,795.06","-","0.14%"
"Dec 10, 2009","3,798.38","3,756.90","3,805.17","3,753.12","-","1.09%"
"Dec 09, 2009","3,757.39","3,776.53","3,799.87","3,734.71","-","-0.74%"
"Dec 08, 2009","3,785.30","3,829.11","3,854.08","3,761.86","-","-1.43%"
"Dec 07, 2009","3,840.05","3,836.05","3,853.98","3,803.62","-","-0.17%"
"Dec 04, 2009","3,846.62","3,782.66","3,876.23","3,772.34","-","1.25%"
"Dec 03, 2009","3,799.11","3,828.61","3,841.11","3,788.80","-","0.08%"
"Dec 02, 2009","3,795.92","3,774.67","3,811.60","3,764.84","-","0.53%"
"Dec 01, 2009","3,775.74","3,720.28","3,775.74","3,714.78","-","2.60%"
"Nov 30, 2009","3,680.15","3,732.63","3,732.63","3,669.27","-","-1.11%"
"Nov 27, 2009","3,721.45","3,613.28","3,748.08","3,610.81","-","1.15%"
"Nov 26, 2009","3,679.23","3,787.72","3,792.90","3,672.78","-","-3.41%"
"Nov 25, 2009","3,809.16","3,812.37","3,827.38","3,783.62","-","0.65%"
"Nov 24, 2009","3,784.62","3,779.57","3,818.73","3,770.68","-","-0.75%"
"Nov 23, 2009","3,813.17","3,766.38","3,828.69","3,765.31","-","2.25%"
"Nov 20, 2009","3,729.36","3,772.37","3,788.07","3,714.42","-","-0.82%"
"Nov 19, 2009","3,760.22","3,818.65","3,824.29","3,751.00","-","-1.77%"
"Nov 18, 2009","3,828.16","3,850.27","3,862.17","3,815.04","-","-0.02%"
"Nov 17, 2009","3,829.06","3,850.28","3,859.43","3,821.82","-","-0.88%"
"Nov 16, 2009","3,863.16","3,837.24","3,868.16","3,830.26","-","1.50%"
"Nov 13, 2009","3,806.01","3,794.63","3,810.70","3,764.51","-","-0.05%"
"Nov 12, 2009","3,808.07","3,799.95","3,843.76","3,791.29","-","-0.17%"
"Nov 11, 2009","3,814.39","3,818.17","3,843.88","3,803.11","-","0.76%"
"Nov 10, 2009","3,785.59","3,788.80","3,802.90","3,775.26","-","0.00%"
"Nov 09, 2009","3,785.49","3,737.43","3,786.48","3,737.37","-","2.11%"
"Nov 06, 2009","3,707.29","3,703.34","3,725.90","3,658.03","-","-0.04%"
"Nov 05, 2009","3,708.73","3,637.12","3,728.76","3,617.09","-","1.05%"
"Nov 04, 2009","3,670.33","3,616.20","3,682.50","3,611.97","-","2.40%"
"Nov 03, 2009","3,584.25","3,602.84","3,607.86","3,549.65","-","-1.52%"
"Nov 02, 2009","3,639.46","3,603.64","3,665.92","3,590.73","-","0.88%"
"Oct 30, 2009","3,607.69","3,718.69","3,727.61","3,600.46","-","-2.86%"
"Oct 29, 2009","3,714.02","3,654.90","3,721.73","3,641.13","-","1.37%"
"Oct 28, 2009","3,663.78","3,731.50","3,734.31","3,661.07","-","-2.14%"
"Oct 27, 2009","3,743.95","3,750.59","3,772.35","3,725.40","-","-0.01%"
"Oct 26, 2009","3,744.45","3,823.82","3,838.45","3,732.64","-","-1.68%"
"Oct 23, 2009","3,808.24","3,856.08","3,878.44","3,807.08","-","-0.33%"
"Oct 22, 2009","3,820.85","3,823.44","3,831.18","3,792.48","-","-1.35%"
"Oct 21, 2009","3,873.22","3,880.87","3,888.49","3,805.92","-","0.05%"
"Oct 20, 2009","3,871.45","3,906.49","3,913.81","3,863.34","-","-0.54%"
"Oct 19, 2009","3,892.36","3,842.54","3,892.36","3,842.54","-","1.69%"
"Oct 16, 2009","3,827.60","3,890.66","3,907.49","3,817.90","-","-1.45%"
"Oct 15, 2009","3,883.83","3,885.87","3,898.22","3,862.68","-","0.03%"
"Oct 14, 2009","3,882.67","3,846.63","3,885.23","3,844.19","-","2.14%"
"Oct 13, 2009","3,801.39","3,836.67","3,846.74","3,790.66","-","-1.15%"
"Oct 12, 2009","3,845.80","3,813.38","3,859.15","3,805.96","-","1.22%"
"Oct 09, 2009","3,799.61","3,788.33","3,822.96","3,777.74","-","-0.19%"
"Oct 08, 2009","3,806.81","3,815.09","3,818.27","3,778.81","-","1.34%"
"Oct 07, 2009","3,756.41","3,764.91","3,792.03","3,748.93","-","-0.37%"
"Oct 06, 2009","3,770.21","3,691.10","3,770.21","3,678.56","-","2.59%"
"Oct 05, 2009","3,675.01","3,651.98","3,677.37","3,629.41","-","0.69%"
"Oct 02, 2009","3,649.90","3,695.47","3,698.79","3,627.40","-","-1.90%"
"Oct 01, 2009","3,720.77","3,802.03","3,821.42","3,720.22","-","-1.97%"
"Sep 30, 2009","3,795.41","3,825.17","3,841.99","3,763.35","-","-0.49%"
"Sep 29, 2009","3,814.10","3,830.58","3,845.01","3,798.71","-","-0.28%"
"Sep 28, 2009","3,825.00","3,727.77","3,825.00","3,703.08","-","2.30%"
"Sep 25, 2009","3,739.14","3,760.75","3,768.52","3,731.99","-","-0.51%"
"Sep 24, 2009","3,758.36","3,808.89","3,849.94","3,751.75","-","-1.66%"
"Sep 23, 2009","3,821.79","3,822.60","3,849.27","3,807.13","-","-0.05%"
"Sep 22, 2009","3,823.52","3,827.33","3,856.67","3,815.16","-","0.30%"
"Sep 21, 2009","3,812.16","3,827.45","3,833.08","3,787.52","-","-0.41%"
"Sep 18, 2009","3,827.84","3,816.57","3,853.97","3,812.71","-","-0.19%"
"Sep 17, 2009","3,835.27","3,844.19","3,844.45","3,810.02","-","0.56%"
"Sep 16, 2009","3,813.79","3,771.61","3,821.24","3,767.16","-","1.64%"
"Sep 15, 2009","3,752.21","3,743.46","3,766.28","3,724.38","-","0.58%"
"Sep 14, 2009","3,730.61","3,694.69","3,733.15","3,674.22","-","-0.11%"
"Sep 11, 2009","3,734.89","3,722.97","3,751.44","3,722.52","-","0.78%"
"Sep 10, 2009","3,705.87","3,725.76","3,731.92","3,679.21","-","-0.05%"
"Sep 09, 2009","3,707.69","3,645.94","3,707.69","3,643.71","-","1.28%"
"Sep 08, 2009","3,660.96","3,662.92","3,676.87","3,642.45","-","0.22%"
"Sep 07, 2009","3,652.83","3,625.53","3,659.82","3,621.60","-","1.50%"
"Sep 04, 2009","3,598.76","3,567.47","3,603.35","3,566.91","-","1.27%"
"Sep 03, 2009","3,553.51","3,587.40","3,593.81","3,542.96","-","-0.55%"
"Sep 02, 2009","3,573.13","3,578.70","3,581.14","3,535.49","-","-0.29%"
"Sep 01, 2009","3,583.44","3,676.95","3,686.08","3,583.44","-","-1.92%"
"Aug 31, 2009","3,653.54","3,668.37","3,682.59","3,647.41","-","-1.07%"
"Aug 28, 2009","3,693.14","3,680.96","3,724.34","3,667.80","-","1.22%"
"Aug 27, 2009","3,648.53","3,668.12","3,686.07","3,634.44","-","-0.54%"
"Aug 26, 2009","3,668.34","3,668.80","3,693.82","3,657.60","-","-0.33%"
"Aug 25, 2009","3,680.61","3,618.77","3,689.20","3,614.61","-","0.78%"
"Aug 24, 2009","3,652.17","3,631.42","3,660.52","3,621.05","-","1.01%"
"Aug 21, 2009","3,615.81","3,494.25","3,623.35","3,489.74","-","3.15%"
"Aug 20, 2009","3,505.32","3,489.21","3,516.88","3,477.19","-","1.59%"
"Aug 19, 2009","3,450.34","3,424.94","3,467.64","3,404.89","-","-0.01%"
"Aug 18, 2009","3,450.69","3,435.75","3,450.69","3,419.71","-","0.91%"
"Aug 17, 2009","3,419.69","3,472.39","3,474.33","3,396.60","-","-2.16%"
"Aug 14, 2009","3,495.27","3,535.39","3,553.81","3,480.47","-","-0.83%"
"Aug 13, 2009","3,524.39","3,511.19","3,558.47","3,503.99","-","0.49%"
"Aug 12, 2009","3,507.24","3,455.87","3,511.76","3,435.87","-","1.48%"
"Aug 11, 2009","3,456.18","3,511.76","3,528.21","3,444.52","-","-1.38%"
"Aug 10, 2009","3,504.54","3,504.99","3,509.96","3,482.84","-","-0.47%"
"Aug 07, 2009","3,521.14","3,467.72","3,539.31","3,437.00","-","1.25%"
"Aug 06, 2009","3,477.83","3,483.14","3,507.83","3,458.30","-","0.56%"
"Aug 05, 2009","3,458.53","3,475.70","3,507.89","3,443.94","-","-0.51%"
"Aug 04, 2009","3,476.37","3,481.49","3,482.33","3,441.43","-","-0.04%"
"Aug 03, 2009","3,477.80","3,427.45","3,505.84","3,417.82","-","1.50%"
"Jul 31, 2009","3,426.27","3,423.86","3,447.15","3,408.00","-","-0.27%"
"Jul 30, 2009","3,435.49","3,397.39","3,455.51","3,373.08","-","2.08%"
"Jul 29, 2009","3,365.62","3,322.21","3,394.68","3,322.21","-","1.04%"
"Jul 28, 2009","3,330.97","3,374.93","3,400.57","3,327.45","-","-1.23%"
"Jul 27, 2009","3,372.36","3,405.16","3,406.40","3,350.37","-","0.18%"
"Jul 24, 2009","3,366.45","3,357.67","3,408.28","3,346.91","-","-0.22%"
"Jul 23, 2009","3,373.72","3,315.54","3,380.16","3,280.68","-","2.08%"
"Jul 22, 2009","3,305.07","3,308.99","3,308.99","3,267.65","-","0.07%"
"Jul 21, 2009","3,302.89","3,276.97","3,330.28","3,265.63","-","0.98%"
"Jul 20, 2009","3,270.94","3,252.15","3,279.10","3,233.94","-","1.63%"
"Jul 17, 2009","3,218.46","3,221.86","3,235.82","3,206.95","-","0.59%"
"Jul 16, 2009","3,199.68","3,168.47","3,227.82","3,157.26","-","0.90%"
"Jul 15, 2009","3,171.27","3,104.95","3,171.27","3,102.35","-","2.90%"
"Jul 14, 2009","3,081.87","3,066.98","3,093.92","3,045.34","-","0.98%"
"Jul 13, 2009","3,052.08","2,974.33","3,052.08","2,957.83","-","2.31%"
"Jul 10, 2009","2,983.10","3,010.53","3,022.58","2,976.81","-","-1.42%"
"Jul 09, 2009","3,025.94","3,027.38","3,059.09","3,013.27","-","0.54%"
"Jul 08, 2009","3,009.71","3,031.86","3,048.84","3,000.28","-","-1.27%"
"Jul 07, 2009","3,048.57","3,098.28","3,112.95","3,044.71","-","-1.09%"
"Jul 06, 2009","3,082.16","3,089.20","3,103.22","3,059.06","-","-1.20%"
"Jul 03, 2009","3,119.51","3,126.71","3,132.73","3,092.18","-","0.10%"
"Jul 02, 2009","3,116.41","3,200.75","3,200.75","3,116.41","-","-3.13%"
"Jul 01, 2009","3,217.00","3,163.53","3,233.60","3,161.83","-","2.44%"
"Jun 30, 2009","3,140.44","3,207.97","3,207.97","3,124.72","-","-1.67%"
"Jun 29, 2009","3,193.68","3,122.54","3,205.36","3,120.96","-","2.04%"
"Jun 26, 2009","3,129.73","3,181.14","3,204.01","3,112.62","-","-1.05%"
"Jun 25, 2009","3,163.10","3,178.72","3,186.24","3,110.35","-","-0.68%"
"Jun 24, 2009","3,184.76","3,136.77","3,196.97","3,104.84","-","2.18%"
"Jun 23, 2009","3,116.82","3,097.39","3,143.53","3,097.39","-","-0.21%"
"Jun 22, 2009","3,123.25","3,221.16","3,224.42","3,123.10","-","-3.04%"
"Jun 19, 2009","3,221.27","3,195.85","3,243.96","3,183.86","-","0.85%"
"Jun 18, 2009","3,194.06","3,172.88","3,207.08","3,139.41","-","1.04%"
"Jun 17, 2009","3,161.14","3,202.36","3,211.12","3,136.91","-","-1.64%"
"Jun 16, 2009","3,213.95","3,224.28","3,247.76","3,209.81","-","-0.17%"
"Jun 15, 2009","3,219.58","3,308.57","3,308.57","3,213.32","-","-3.20%"
"Jun 12, 2009","3,326.14","3,331.11","3,340.50","3,310.52","-","-0.26%"
"Jun 11, 2009","3,334.94","3,301.06","3,343.06","3,294.34","-","0.59%"
"Jun 10, 2009","3,315.27","3,338.76","3,370.87","3,303.04","-","0.56%"
"Jun 09, 2009","3,296.73","3,314.66","3,332.35","3,284.14","-","0.21%"
"Jun 08, 2009","3,289.66","3,327.56","3,330.85","3,275.70","-","-1.48%"
"Jun 05, 2009","3,339.05","3,338.73","3,389.81","3,318.03","-","0.82%"
"Jun 04, 2009","3,312.03","3,316.91","3,351.64","3,308.49","-","0.07%"
"Jun 03, 2009","3,309.65","3,387.88","3,387.88","3,288.99","-","-2.02%"
"Jun 02, 2009","3,378.04","3,346.56","3,399.59","3,342.28","-","-0.04%"
"Jun 01, 2009","3,379.49","3,339.38","3,384.08","3,331.61","-","3.11%"
"May 29, 2009","3,277.65","3,306.43","3,317.58","3,267.89","-","0.43%"
"May 28, 2009","3,263.70","3,250.05","3,293.61","3,231.61","-","-0.95%"
"May 27, 2009","3,294.86","3,281.92","3,301.77","3,267.10","-","0.76%"
"May 26, 2009","3,270.09","3,215.96","3,277.23","3,170.56","-","1.05%"
"May 25, 2009","3,236.16","3,235.22","3,249.01","3,168.22","-","0.25%"
"May 22, 2009","3,227.97","3,233.82","3,260.63","3,199.80","-","0.33%"
"May 21, 2009","3,217.41","3,261.32","3,266.47","3,208.81","-","-2.60%"
"May 20, 2009","3,303.37","3,262.36","3,320.33","3,258.58","-","0.87%"
"May 19, 2009","3,274.96","3,264.30","3,294.69","3,246.08","-","0.91%"
"May 18, 2009","3,245.39","3,135.12","3,245.39","3,115.27","-","2.41%"
"May 15, 2009","3,169.05","3,179.29","3,190.74","3,134.90","-","0.40%"
"May 14, 2009","3,156.29","3,136.31","3,167.13","3,118.06","-","0.11%"
"May 13, 2009","3,152.90","3,241.25","3,254.83","3,152.53","-","-2.42%"
"May 12, 2009","3,231.10","3,209.47","3,270.61","3,209.47","-","-0.54%"
"May 11, 2009","3,248.67","3,312.65","3,312.65","3,224.54","-","-1.93%"
"May 08, 2009","3,312.59","3,281.65","3,345.46","3,279.16","-","1.88%"
"May 07, 2009","3,251.52","3,309.75","3,355.95","3,244.27","-","-0.97%"
"May 06, 2009","3,283.51","3,220.79","3,308.64","3,205.73","-","1.81%"
"May 05, 2009","3,225.00","3,243.62","3,260.62","3,209.87","-","-0.40%"
"May 04, 2009","3,237.97","3,180.26","3,241.34","3,168.25","-","2.47%"
"Apr 30, 2009","3,159.85","3,142.42","3,194.25","3,141.36","-","1.38%"
"Apr 29, 2009","3,116.94","3,073.35","3,125.17","3,062.89","-","2.16%"
"Apr 28, 2009","3,051.02","3,044.65","3,085.44","3,016.06","-","-1.66%"
"Apr 27, 2009","3,102.43","3,043.30","3,109.51","3,040.45","-","-0.01%"
"Apr 24, 2009","3,102.85","3,022.16","3,102.85","3,016.95","-","3.13%"
"Apr 23, 2009","3,008.62","2,996.10","3,056.64","2,983.99","-","-0.55%"
"Apr 22, 2009","3,025.24","2,974.57","3,026.33","2,935.18","-","1.72%"
"Apr 21, 2009","2,973.94","2,963.99","3,003.34","2,898.52","-","0.15%"
"Apr 20, 2009","2,969.40","3,081.15","3,082.56","2,958.53","-","-3.96%"
"Apr 17, 2009","3,091.96","3,048.64","3,102.04","3,029.61","-","1.77%"
"Apr 16, 2009","3,038.18","3,006.90","3,054.14","2,977.83","-","1.76%"
"Apr 15, 2009","2,985.74","2,963.77","3,003.00","2,956.45","-","-0.48%"
"Apr 14, 2009","3,000.22","2,994.45","3,028.36","2,960.82","-","0.88%"
"Apr 09, 2009","2,974.18","2,949.95","2,990.63","2,923.41","-","1.82%"
"Apr 08, 2009","2,921.06","2,855.22","2,936.82","2,847.96","-","0.65%"
"Apr 07, 2009","2,902.31","2,936.16","2,950.36","2,876.02","-","-0.94%"
"Apr 06, 2009","2,929.75","2,993.08","3,018.36","2,905.12","-","-0.98%"
"Apr 03, 2009","2,958.74","2,972.87","3,019.02","2,947.99","-","-1.11%"
"Apr 02, 2009","2,992.06","2,896.67","3,000.98","2,896.67","-","5.37%"
"Apr 01, 2009","2,839.61","2,792.59","2,841.38","2,741.27","-","1.15%"
"Mar 31, 2009","2,807.34","2,746.40","2,807.96","2,734.69","-","3.24%"
"Mar 30, 2009","2,719.34","2,788.37","2,794.78","2,719.34","-","-4.27%"
"Mar 27, 2009","2,840.62","2,890.42","2,902.00","2,823.99","-","-1.78%"
"Mar 26, 2009","2,892.07","2,899.93","2,906.48","2,856.89","-","-0.05%"
"Mar 25, 2009","2,893.45","2,853.76","2,918.23","2,844.80","-","0.66%"
"Mar 24, 2009","2,874.39","2,915.11","2,916.67","2,840.96","-","0.17%"
"Mar 23, 2009","2,869.57","2,845.77","2,873.99","2,801.94","-","2.81%"
"Mar 20, 2009","2,791.14","2,748.73","2,798.04","2,724.56","-","0.51%"
"Mar 19, 2009","2,776.99","2,784.93","2,833.21","2,760.67","-","0.60%"
"Mar 18, 2009","2,760.34","2,805.14","2,813.93","2,720.44","-","-0.25%"
"Mar 17, 2009","2,767.28","2,764.02","2,782.17","2,722.19","-","-0.87%"
"Mar 16, 2009","2,791.66","2,761.54","2,791.66","2,747.29","-","3.18%"
"Mar 13, 2009","2,705.63","2,744.41","2,771.72","2,694.59","-","0.42%"
"Mar 12, 2009","2,694.25","2,640.44","2,697.43","2,594.73","-","0.75%"
"Mar 11, 2009","2,674.20","2,656.94","2,734.70","2,617.44","-","0.39%"
"Mar 10, 2009","2,663.68","2,519.43","2,673.03","2,510.24","-","5.73%"
"Mar 09, 2009","2,519.29","2,552.99","2,552.99","2,465.46","-","-0.60%"
"Mar 06, 2009","2,534.45","2,566.30","2,597.75","2,521.46","-","-1.37%"
"Mar 05, 2009","2,569.63","2,657.82","2,664.19","2,569.63","-","-3.96%"
"Mar 04, 2009","2,675.68","2,595.89","2,675.68","2,575.40","-","4.74%"
"Mar 03, 2009","2,554.55","2,591.11","2,616.76","2,552.31","-","-1.04%"
"Mar 02, 2009","2,581.46","2,632.92","2,639.21","2,581.46","-","-4.48%"
"Feb 27, 2009","2,702.48","2,709.56","2,714.51","2,644.19","-","-1.54%"
"Feb 26, 2009","2,744.84","2,735.84","2,769.57","2,694.77","-","1.78%"
"Feb 25, 2009","2,696.92","2,760.12","2,760.12","2,662.73","-","-0.41%"
"Feb 24, 2009","2,708.05","2,700.42","2,733.87","2,669.50","-","-0.73%"
"Feb 23, 2009","2,727.87","2,805.67","2,810.91","2,719.30","-","-0.82%"
"Feb 20, 2009","2,750.55","2,817.47","2,830.33","2,750.55","-","-4.25%"
"Feb 19, 2009","2,872.60","2,893.05","2,913.10","2,861.15","-","-0.05%"
"Feb 18, 2009","2,874.07","2,895.29","2,898.34","2,825.48","-","-0.04%"
"Feb 17, 2009","2,875.23","2,933.36","2,935.79","2,854.76","-","-2.94%"
"Feb 16, 2009","2,962.22","2,977.17","2,994.41","2,960.77","-","-1.19%"
"Feb 13, 2009","2,997.86","3,012.18","3,044.73","2,986.28","-","1.13%"
"Feb 12, 2009","2,964.34","3,010.48","3,012.06","2,932.41","-","-2.09%"
"Feb 11, 2009","3,027.72","2,995.75","3,034.01","2,986.21","-","0.23%"
"Feb 10, 2009","3,020.75","3,102.30","3,124.05","3,020.75","-","-3.64%"
"Feb 09, 2009","3,134.87","3,110.60","3,146.13","3,089.77","-","0.39%"
"Feb 06, 2009","3,122.79","3,090.08","3,146.69","3,056.92","-","1.84%"
"Feb 05, 2009","3,066.29","3,011.13","3,069.11","2,976.59","-","-0.09%"
