Date,Price,Open,High,Low,Vol,Change %
30-Jul-09,"10,676.72","10,601.65","10,687.59","10,455.33",188.62M,2.12%
29-Jul-09,"10,455.33","10,482.74","10,570.54","10,384.64",163.72M,-1.09%
28-Jul-09,"10,570.54","10,613.46","10,757.43","10,521.26",196.89M,-1.74%
27-Jul-09,"10,757.43","10,727.12","10,806.50","10,687.90",170.87M,0.65%
24-Jul-09,"10,687.90","10,665.51","10,717.75","10,574.09",152.62M,0.11%
23-Jul-09,"10,675.68","10,425.88","10,675.68","10,432.35",206.71M,2.33%
22-Jul-09,"10,432.35","10,422.71","10,545.27","10,404.93",166.25M,-0.79%
21-Jul-09,"10,515.32","10,592.28","10,597.68","10,423.14",194.32M,-0.24%
20-Jul-09,"10,540.71","10,478.53","10,561.66","10,369.42",176.19M,1.65%
17-Jul-09,"10,369.42","10,324.41","10,404.27","10,251.65",152.72M,0.63%
16-Jul-09,"10,304.42","10,178.84","10,335.50","10,163.50",146.06M,0.87%
15-Jul-09,"10,215.46","10,123.16","10,244.30","9,986.15",212.36M,2.30%
14-Jul-09,"9,986.15","9,967.99","9,993.78","9,881.05",161.04M,0.95%
13-Jul-09,"9,891.93","9,733.74","9,891.93","9,588.44",171.59M,1.49%
10-Jul-09,"9,747.13","9,698.66","9,773.92","9,630.03",140.87M,-0.27%
09-Jul-09,"9,773.92","9,718.47","9,820.46","9,647.06",182.28M,1.25%
08-Jul-09,"9,653.45","9,794.14","9,867.87","9,535.50",241.77M,-1.94%
07-Jul-09,"9,844.35","10,029.21","10,078.56","9,836.77",193.19M,-1.83%
06-Jul-09,"10,027.43","10,115.00","10,283.10","9,927.16",169.51M,-2.49%
03-Jul-09,"10,283.10","10,228.67","10,294.20","10,231.12",56.69M,0.36%
02-Jul-09,"10,245.91","10,290.54","10,374.91","10,217.13",166.63M,-1.24%
30-Jun-09,"10,374.91","10,471.23","10,528.49","10,308.01",180.97M,-0.97%
29-Jun-09,"10,476.77","10,455.37","10,516.88","10,389.76",138.13M,0.84%
26-Jun-09,"10,389.76","10,315.02","10,423.57","10,268.97",164.45M,0.33%
25-Jun-09,"10,355.85","10,106.27","10,366.73","10,078.30",221.36M,2.52%
24-Jun-09,"10,100.93","10,004.49","10,138.14","9,896.72",209.75M,2.06%
23-Jun-09,"9,896.72","9,865.38","9,912.19","9,727.26",224.77M,0.64%
22-Jun-09,"9,834.18","10,105.70","10,287.95","9,830.18",224.23M,-4.41%
19-Jun-09,"10,287.95","10,204.50","10,287.95","10,121.50",321.34M,1.64%
18-Jun-09,"10,121.50","10,066.24","10,142.63","10,005.36",219.82M,0.55%
17-Jun-09,"10,066.11","10,278.85","10,307.40","10,056.34",227.92M,-2.34%
16-Jun-09,"10,307.40","10,554.23","10,561.14","10,292.58",218.20M,-0.84%
15-Jun-09,"10,394.78","10,581.84","10,644.96","10,341.79",189.47M,-2.35%
12-Jun-09,"10,644.96","10,648.48","10,714.11","10,612.96",179.02M,-0.65%
11-Jun-09,"10,714.11","10,568.33","10,726.01","10,554.44",228.19M,1.10%
10-Jun-09,"10,597.98","10,673.48","10,674.14","10,523.23",250.90M,0.48%
09-Jun-09,"10,547.86","10,597.52","10,604.97","10,502.86",225.29M,-0.01%
08-Jun-09,"10,549.12","10,466.70","10,569.29","10,380.76",186.31M,-0.19%
05-Jun-09,"10,569.29","10,544.44","10,581.58","10,413.52",224.65M,0.88%
04-Jun-09,"10,477.24","10,410.17","10,500.12","10,290.12",204.01M,1.82%
03-Jun-09,"10,290.12","10,484.92","10,588.79","10,235.39",256.64M,-2.82%
02-Jun-09,"10,588.79","10,566.16","10,634.42","10,515.06",240.68M,-0.14%
01-Jun-09,"10,604.06","10,530.80","10,637.73","10,370.07",263.26M,2.26%
29-May-09,"10,370.07","10,473.40","10,493.12","10,320.00",303.62M,-0.21%
28-May-09,"10,392.37","10,270.55","10,413.94","10,142.16",268.21M,2.47%
27-May-09,"10,142.16","10,313.63","10,335.18","10,142.16",242.73M,-1.40%
26-May-09,"10,285.90","9,989.62","10,286.85","9,971.58",215.72M,2.15%
25-May-09,"10,069.50","10,004.78","10,073.16","9,993.42",67.19M,0.76%
22-May-09,"9,993.42","10,014.90","10,065.80","9,941.85",217.20M,0.44%
21-May-09,"9,949.59","10,090.59","10,232.44","9,935.23",207.26M,-2.76%
20-May-09,"10,232.44","10,191.23","10,365.39","10,100.95",259.14M,1.30%
19-May-09,"10,100.95","10,037.74","10,139.56","9,762.85",219.89M,3.46%
15-May-09,"9,762.85","9,877.03","9,947.06","9,750.94",164.84M,-0.88%
14-May-09,"9,849.20","9,700.16","9,937.96","9,683.13",228.31M,1.44%
13-May-09,"9,709.51","9,958.60","10,077.70","9,695.56",258.72M,-3.65%
12-May-09,"10,077.70","10,184.02","10,193.08","9,970.26",248.32M,-0.16%
11-May-09,"10,094.14","10,069.52","10,237.99","9,995.82",294.93M,-1.41%
08-May-09,"10,237.99","10,118.33","10,256.01","9,967.05",242.24M,2.72%
07-May-09,"9,967.05","10,332.06","10,340.78","9,922.03",301.15M,-1.74%
06-May-09,"10,143.43","9,992.22","10,158.20","9,880.72",295.07M,2.66%
05-May-09,"9,880.72","9,869.25","9,918.93","9,783.65",231.63M,0.10%
04-May-09,"9,870.37","9,604.59","9,870.37","9,496.96",244.65M,3.93%
01-May-09,"9,496.96","9,369.15","9,527.70","9,324.83",195.21M,1.85%
30-Apr-09,"9,324.83","9,454.23","9,568.32","9,321.39",257.41M,-0.97%
29-Apr-09,"9,416.31","9,429.51","9,476.55","9,348.03",205.91M,0.73%
28-Apr-09,"9,348.03","9,268.85","9,394.80","9,273.80",219.94M,-0.50%
27-Apr-09,"9,394.80","9,345.88","9,549.48","9,351.54",196.36M,-1.62%
24-Apr-09,"9,549.48","9,483.44","9,566.68","9,409.50",245.77M,1.49%
23-Apr-09,"9,409.50","9,341.53","9,412.97","9,279.15",250.47M,1.40%
22-Apr-09,"9,279.15","9,223.63","9,411.55","9,189.61",211.92M,0.35%
21-Apr-09,"9,247.17","9,034.84","9,254.20","9,014.08",247.19M,1.33%
20-Apr-09,"9,126.15","9,324.42","9,437.65","9,125.27",238.68M,-3.30%
17-Apr-09,"9,437.65","9,365.28","9,483.58","9,343.37",237.75M,1.01%
16-Apr-09,"9,343.37","9,293.17","9,356.46","9,184.70",244.88M,1.05%
15-Apr-09,"9,246.11","9,196.79","9,251.38","9,118.85",201.11M,0.16%
14-Apr-09,"9,231.62","9,292.62","9,330.61","9,185.94",266.51M,-0.58%
13-Apr-09,"9,285.62","9,142.15","9,310.89","9,114.87",190.85M,1.07%
09-Apr-09,"9,187.12","9,110.03","9,187.12","8,969.28",234.97M,2.43%
08-Apr-09,"8,969.28","8,819.62","8,969.28","8,782.69",187.00M,1.64%
07-Apr-09,"8,824.75","8,940.26","9,016.17","8,820.20",206.40M,-2.12%
06-Apr-09,"9,016.17","8,963.77","9,065.76","8,918.98",230.34M,-0.55%
03-Apr-09,"9,065.76","9,107.11","9,140.12","8,987.73",248.89M,-0.08%
02-Apr-09,"9,073.14","9,093.46","9,139.48","8,941.82",306.83M,1.47%
01-Apr-09,"8,941.82","8,647.56","8,941.82","8,617.28",228.01M,2.54%
31-Mar-09,"8,720.39","8,673.43","8,780.61","8,596.22",222.85M,1.44%
30-Mar-09,"8,596.22","8,605.39","8,821.06","8,453.09",236.76M,-2.55%
27-Mar-09,"8,821.06","8,894.83","8,995.50","8,807.20",240.94M,-1.94%
26-Mar-09,"8,995.50","8,939.75","9,018.50","8,797.44",279.14M,2.25%
25-Mar-09,"8,797.44","8,890.72","8,981.80","8,692.56",298.05M,-0.59%
24-Mar-09,"8,849.39","8,825.68","8,958.51","8,766.65",268.01M,-1.22%
23-Mar-09,"8,958.51","8,765.47","8,958.51","8,506.35",287.22M,5.32%
20-Mar-09,"8,506.35","8,708.12","8,737.83","8,506.35",338.24M,-2.12%
19-Mar-09,"8,690.49","8,797.44","8,845.84","8,629.10",310.97M,0.71%
18-Mar-09,"8,629.10","8,460.98","8,669.79","8,287.69",274.61M,0.81%
17-Mar-09,"8,559.60","8,434.16","8,559.60","8,304.57",234.23M,2.06%
16-Mar-09,"8,386.71","8,289.86","8,550.77","8,278.93",234.87M,1.00%
13-Mar-09,"8,303.39","8,359.44","8,351.85","8,183.79",218.64M,0.26%
12-Mar-09,"8,282.27","8,027.32","8,332.53","7,975.01",273.30M,3.39%
11-Mar-09,"8,011.02","7,922.38","8,056.79","7,858.41",284.73M,1.66%
10-Mar-09,"7,880.41","7,699.87","7,886.82","7,566.94",323.57M,4.14%
09-Mar-09,"7,566.94","7,527.44","7,695.32","7,515.01",196.93M,-0.32%
06-Mar-09,"7,591.47","7,686.76","7,764.84","7,479.96",241.50M,-0.49%
05-Mar-09,"7,629.17","7,734.31","7,814.75","7,589.84",263.63M,-2.37%
04-Mar-09,"7,814.75","7,857.54","7,866.03","7,631.62",292.50M,2.40%
03-Mar-09,"7,631.62","7,752.92","7,797.67","7,501.12",259.56M,-0.73%
02-Mar-09,"7,687.51","7,997.63","8,123.02","7,589.66",259.17M,-5.36%
27-Feb-09,"8,123.02","8,061.54","8,188.72","8,005.09",268.43M,-0.78%
26-Feb-09,"8,186.82","8,052.21","8,195.93","7,932.30",306.89M,3.21%
25-Feb-09,"7,932.30","7,885.96","8,033.14","7,753.85",255.04M,0.93%
24-Feb-09,"7,859.33","7,674.07","7,859.33","7,566.32",349.88M,2.77%
23-Feb-09,"7,647.67","8,014.40","8,032.08","7,640.84",257.61M,-3.80%
20-Feb-09,"7,949.99","8,103.23","8,185.35","7,874.90",261.80M,-2.88%
19-Feb-09,"8,185.35","8,234.12","8,296.33","8,117.41",263.96M,0.11%
18-Feb-09,"8,175.95","8,419.48","8,413.02","8,138.98",273.96M,-2.42%
17-Feb-09,"8,378.70","8,630.28","8,678.10","8,351.94",230.62M,-3.45%
13-Feb-09,"8,678.10","8,797.02","8,792.30","8,669.15",177.56M,-1.15%
12-Feb-09,"8,778.78","8,698.25","8,785.09","8,590.49",242.73M,0.47%
11-Feb-09,"8,737.89","8,840.34","8,919.21","8,731.15",282.02M,-0.91%
10-Feb-09,"8,817.89","9,084.31","9,114.48","8,771.75",232.53M,-2.54%
09-Feb-09,"9,047.28","9,055.76","9,151.58","8,997.44",194.10M,0.44%
06-Feb-09,"9,008.02","8,827.09","9,102.00","8,824.68",245.33M,1.66%
05-Feb-09,"8,860.98","8,708.05","8,860.98","8,607.45",243.66M,1.93%
04-Feb-09,"8,693.09","8,700.04","8,814.02","8,628.63",282.62M,0.75%
03-Feb-09,"8,628.63","8,643.93","8,663.02","8,540.47",206.61M,0.04%
02-Feb-09,"8,624.83","8,602.98","8,694.90","8,533.63",186.57M,-0.81%
30-Jan-09,"8,694.90","8,901.45","8,892.20","8,579.89",264.80M,-0.77%
29-Jan-09,"8,762.76","8,815.51","8,906.23","8,740.78",231.91M,-1.61%
28-Jan-09,"8,906.23","8,900.46","8,966.72","8,759.63",271.16M,1.67%
27-Jan-09,"8,759.63","8,692.07","8,762.70","8,621.35",183.25M,1.19%
26-Jan-09,"8,656.51","8,700.12","8,821.92","8,539.44",196.54M,0.33%
23-Jan-09,"8,627.97","8,428.53","8,687.80","8,387.56",272.41M,1.67%
22-Jan-09,"8,486.56","8,619.17","8,757.89","8,472.52",210.89M,-3.10%
21-Jan-09,"8,757.89","8,574.51","8,763.52","8,392.12",245.97M,2.97%
20-Jan-09,"8,504.93","8,867.88","8,869.30","8,486.32",271.03M,-3.81%
19-Jan-09,"8,841.48","8,864.35","8,920.40","8,807.73",95.88M,-0.88%
16-Jan-09,"8,920.40","9,082.14","9,036.44","8,734.42",210.11M,0.46%
15-Jan-09,"8,879.61","8,730.77","8,879.61","8,470.97",333.60M,2.20%
14-Jan-09,"8,688.36","8,863.80","8,961.55","8,608.63",285.19M,-3.05%
13-Jan-09,"8,961.55","8,826.35","8,986.15","8,793.33",203.53M,1.91%
12-Jan-09,"8,793.33","8,952.50","9,085.18","8,751.58",210.80M,-3.21%
09-Jan-09,"9,085.18","9,237.83","9,267.51","9,053.16",199.52M,-1.48%
08-Jan-09,"9,221.58","9,075.47","9,224.07","9,016.69",204.08M,1.10%
07-Jan-09,"9,121.32","9,362.87","9,472.09","9,100.24",222.08M,-3.70%
06-Jan-09,"9,472.09","9,409.77","9,505.72","9,285.51",263.95M,2.01%
05-Jan-09,"9,285.51","9,233.04","9,372.92","9,115.96",242.54M,0.56%
02-Jan-09,"9,234.11","8,951.85","9,235.18","8,918.11",150.69M,2.74%
31-Dec-08,"8,987.70","8,794.53","8,998.37","8,790.43",197.77M,1.78%
30-Dec-08,"8,830.72","8,645.28","8,833.26","8,591.49",189.07M,2.24%
29-Dec-08,"8,637.29","8,508.33","8,637.29","8,310.55",150.96M,3.93%
24-Dec-08,"8,310.55","8,286.73","8,357.23","8,253.45",103.41M,-0.02%
23-Dec-08,"8,311.91","8,310.30","8,421.13","8,227.04",201.54M,0.76%
22-Dec-08,"8,249.53","8,511.07","8,552.00","8,206.55",197.90M,-3.54%
19-Dec-08,"8,552.00","8,346.58","8,552.50","8,305.39",587.41M,1.50%
18-Dec-08,"8,425.35","8,613.13","8,724.11","8,262.10",403.28M,-3.42%
16-Dec-08,"8,724.11","8,426.29","8,724.11","8,436.05",316.24M,3.10%
15-Dec-08,"8,461.83","8,608.23","8,609.42","8,362.29",270.70M,-0.63%
12-Dec-08,"8,515.45","8,140.29","8,537.89","8,110.13",286.91M,1.47%
11-Dec-08,"8,391.90","8,634.97","8,684.73","8,304.59",327.38M,-2.80%
10-Dec-08,"8,634.00","8,539.22","8,692.88","8,397.56",363.80M,2.82%
09-Dec-08,"8,397.56","8,442.25","8,598.72","8,348.58",299.39M,-1.98%
08-Dec-08,"8,567.12","8,425.98","8,625.02","8,117.03",292.67M,5.55%
05-Dec-08,"8,117.03","7,954.23","8,126.30","7,802.32",264.16M,0.73%
04-Dec-08,"8,057.82","8,295.11","8,483.35","7,978.47",270.11M,-2.88%
03-Dec-08,"8,296.96","8,117.27","8,352.61","8,081.26",300.35M,-0.37%
02-Dec-08,"8,327.81","8,509.87","8,527.02","8,220.17",334.71M,-0.93%
01-Dec-08,"8,406.21","8,816.36","9,270.62","8,380.77",293.16M,-9.32%
28-Nov-08,"9,270.62","8,737.24","9,270.62","8,635.57",228.56M,5.90%
27-Nov-08,"8,753.77","8,599.13","8,757.02","8,584.64",131.52M,1.28%
26-Nov-08,"8,643.52","8,300.19","8,645.70","8,222.59",333.42M,2.38%
25-Nov-08,"8,442.86","8,494.08","8,563.69","8,269.50",364.71M,0.02%
24-Nov-08,"8,440.87","8,276.53","8,607.90","8,136.78",382.06M,3.50%
21-Nov-08,"8,155.39","8,079.79","8,175.63","7,647.11",454.00M,5.57%
20-Nov-08,"7,724.76","8,347.36","8,490.56","7,713.60",422.26M,-9.02%
19-Nov-08,"8,490.56","8,827.05","8,872.00","8,451.17",304.60M,-3.91%
18-Nov-08,"8,835.73","8,865.19","8,923.03","8,659.26",284.91M,0.46%
17-Nov-08,"8,795.45","9,024.54","9,055.96","8,779.84",241.68M,-2.88%
14-Nov-08,"9,055.96","9,249.40","9,352.78","9,025.75",307.83M,-3.17%
13-Nov-08,"9,352.78","9,013.66","9,352.78","8,572.36",370.93M,4.82%
12-Nov-08,"8,922.57","9,286.94","9,424.00","8,861.83",284.91M,-5.32%
11-Nov-08,"9,424.00","9,538.14","9,688.80","9,328.07",252.46M,-2.73%
10-Nov-08,"9,688.80","9,892.24","9,928.75","9,596.21",247.14M,0.96%
07-Nov-08,"9,596.21","9,635.46","9,674.34","9,501.39",220.04M,0.43%
06-Nov-08,"9,555.41","9,843.91","9,887.20","9,424.41",309.25M,-3.36%
05-Nov-08,"9,887.20","10,066.48","10,199.78","9,813.35",272.13M,-2.27%
04-Nov-08,"10,116.58","9,906.24","10,165.41","9,721.26",304.54M,4.07%
03-Nov-08,"9,721.26","9,841.26","9,878.13","9,649.46",211.11M,-0.43%
31-Oct-08,"9,762.76","9,736.55","9,941.01","9,614.12",280.33M,-0.95%
30-Oct-08,"9,856.21","9,700.49","9,856.21","9,457.16",297.07M,3.73%
29-Oct-08,"9,501.56","9,238.63","9,628.87","9,151.63",378.66M,3.82%
28-Oct-08,"9,151.63","8,973.26","9,151.63","8,537.34",328.99M,7.20%
27-Oct-08,"8,537.34","9,142.97","9,294.09","8,537.34",240.55M,-8.14%
24-Oct-08,"9,294.09","8,652.38","9,331.35","8,633.67",302.98M,-0.40%
23-Oct-08,"9,331.35","9,351.54","9,466.50","8,887.53",325.75M,1.02%
22-Oct-08,"9,236.88","9,591.14","9,795.80","9,202.29",263.65M,-5.71%
21-Oct-08,"9,795.80","9,987.95","10,251.40","9,770.28",238.18M,-4.44%
20-Oct-08,"10,251.40","9,839.46","10,251.40","9,562.49",278.14M,7.20%
17-Oct-08,"9,562.49","9,253.28","9,862.31","9,064.28",285.03M,3.16%
16-Oct-08,"9,269.97","9,327.03","9,430.61","8,761.02",324.33M,-0.58%
15-Oct-08,"9,323.85","9,652.25","9,955.66","9,264.23",291.99M,-6.35%
14-Oct-08,"9,955.66","10,773.14","10,702.30","9,065.16",394.61M,9.82%
10-Oct-08,"9,065.16","9,065.20","9,600.18","8,850.51",390.42M,-5.57%
09-Oct-08,"9,600.18","10,302.53","10,385.36","9,449.63",304.73M,-4.54%
08-Oct-08,"10,056.31","9,520.29","10,103.68","9,496.67",384.03M,2.31%
07-Oct-08,"9,829.55","10,442.54","10,523.18","9,782.87",355.60M,-3.92%
06-Oct-08,"10,230.43","10,444.96","10,803.35","9,617.93",398.40M,-5.30%
03-Oct-08,"10,803.35","11,074.62","11,356.37","10,798.50",330.80M,-0.89%
02-Oct-08,"10,900.54","11,513.87","11,714.51","10,900.54",320.49M,-6.95%
01-Oct-08,"11,714.51","11,730.65","11,775.76","11,550.91",276.04M,-0.33%
30-Sep-08,"11,752.90","11,559.19","11,902.65","11,285.07",328.66M,4.15%
29-Sep-08,"11,285.07","11,987.14","12,126.00","11,171.32",288.95M,-6.93%
26-Sep-08,"12,126.00","12,242.24","12,546.51","12,028.27",201.70M,-3.35%
25-Sep-08,"12,546.51","12,427.22","12,601.59","12,405.63",246.65M,0.26%
24-Sep-08,"12,513.36","12,643.24","12,664.33","12,467.55",260.78M,-0.15%
23-Sep-08,"12,532.63","12,599.88","12,758.82","12,449.95",259.66M,-0.83%
22-Sep-08,"12,638.07","12,896.75","12,968.21","12,638.07",276.06M,-2.13%
19-Sep-08,"12,912.99","12,626.01","12,912.99","12,064.57",579.79M,7.03%
18-Sep-08,"12,064.57","12,082.13","12,382.67","11,877.69",599.76M,1.57%
17-Sep-08,"11,877.69","12,151.07","12,226.99","11,788.03",443.86M,-2.86%
16-Sep-08,"12,226.99","11,958.35","12,254.03","11,903.09",341.58M,-0.22%
15-Sep-08,"12,254.03","12,325.70","12,769.58","12,254.03",231.95M,-4.04%
12-Sep-08,"12,769.58","12,582.32","12,779.96","12,568.72",246.22M,1.24%
11-Sep-08,"12,612.76","12,373.00","12,628.38","12,258.21",260.69M,0.93%
10-Sep-08,"12,497.15","12,279.65","12,550.72","12,146.76",330.26M,2.88%
09-Sep-08,"12,146.76","12,605.67","12,634.64","12,146.76",307.16M,-3.86%
08-Sep-08,"12,634.64","13,160.90","13,163.97","12,634.64",292.29M,-1.42%
05-Sep-08,"12,816.42","12,765.29","12,868.70","12,549.94",261.89M,0.02%
04-Sep-08,"12,814.14","13,134.26","13,137.72","12,708.91",280.26M,-2.46%
03-Sep-08,"13,137.72","13,288.40","13,299.54","12,959.86",260.43M,-1.22%
02-Sep-08,"13,299.54","13,558.84","13,771.25","13,299.54",209.85M,-3.43%
29-Aug-08,"13,771.25","13,720.14","13,771.25","13,663.27",159.77M,0.15%
28-Aug-08,"13,750.48","13,659.32","13,750.48","13,530.65",199.78M,1.62%
27-Aug-08,"13,530.65","13,387.93","13,574.70","13,299.07",202.06M,1.74%
26-Aug-08,"13,299.07","13,273.94","13,322.17","13,243.93",177.94M,0.08%
25-Aug-08,"13,288.96","13,422.23","13,447.29","13,258.58",128.99M,-1.18%
22-Aug-08,"13,447.29","13,461.63","13,539.22","13,339.84",150.23M,-0.68%
21-Aug-08,"13,539.22","13,430.95","13,575.83","13,350.14",212.66M,1.42%
20-Aug-08,"13,350.14","13,190.89","13,360.05","13,063.85",204.32M,2.19%
19-Aug-08,"13,063.85","13,049.75","13,185.12","13,015.88",213.02M,-0.42%
18-Aug-08,"13,119.37","13,197.12","13,234.81","13,073.92",161.71M,0.17%
15-Aug-08,"13,096.70","13,251.83","13,358.91","13,063.93",175.12M,-1.96%
14-Aug-08,"13,358.91","13,282.94","13,409.16","13,254.80",186.60M,-0.14%
13-Aug-08,"13,377.22","13,155.55","13,377.22","13,086.45",280.38M,1.60%
12-Aug-08,"13,167.00","13,229.24","13,272.35","13,141.45",220.59M,-0.27%
11-Aug-08,"13,203.19","13,310.55","13,341.74","13,167.60",247.06M,-1.04%
08-Aug-08,"13,341.74","13,301.79","13,386.65","13,223.49",200.13M,-0.32%
07-Aug-08,"13,385.17","13,441.34","13,493.53","13,348.29",222.86M,-0.51%
06-Aug-08,"13,453.51","13,331.24","13,504.02","13,242.20",236.54M,1.60%
05-Aug-08,"13,242.20","13,148.85","13,496.53","13,130.54",292.12M,-1.88%
01-Aug-08,"13,496.53","13,645.14","13,665.18","13,399.99",199.08M,-0.71%
31-Jul-08,"13,592.91","13,654.71","13,727.97","13,564.18",270.46M,-0.66%
30-Jul-08,"13,683.21","13,374.05","13,691.08","13,342.55",272.73M,2.55%
29-Jul-08,"13,342.55","13,303.62","13,348.48","13,240.15",197.95M,0.29%
28-Jul-08,"13,303.96","13,406.91","13,534.27","13,288.09",176.41M,-0.56%
25-Jul-08,"13,378.81","13,303.59","13,390.57","13,157.88",214.83M,1.31%
24-Jul-08,"13,206.14","13,567.41","13,592.73","13,196.87",334.20M,-2.27%
23-Jul-08,"13,512.66","13,624.27","13,644.73","13,509.24",268.33M,-0.96%
22-Jul-08,"13,643.19","13,634.19","13,689.19","13,476.32",196.40M,-0.34%
21-Jul-08,"13,689.19","13,658.49","13,740.38","13,515.96",170.34M,1.28%
18-Jul-08,"13,515.96","13,556.81","13,607.75","13,460.25",207.76M,0.41%
17-Jul-08,"13,460.25","13,595.57","13,662.51","13,348.40",275.37M,-0.32%
16-Jul-08,"13,503.80","13,356.25","13,514.65","13,167.34",272.21M,1.09%
15-Jul-08,"13,357.56","13,651.75","13,741.29","13,256.16",302.77M,-2.79%
14-Jul-08,"13,741.29","13,855.32","13,888.29","13,663.40",263.82M,0.23%
11-Jul-08,"13,709.10","13,797.44","13,859.93","13,596.56",229.44M,-0.25%
10-Jul-08,"13,743.88","13,727.86","13,776.48","13,572.63",202.96M,0.98%
09-Jul-08,"13,610.84","13,932.71","13,981.17","13,609.48",213.15M,-1.44%
08-Jul-08,"13,809.77","13,689.62","13,823.23","13,557.08",246.56M,0.71%
07-Jul-08,"13,712.80","13,971.31","14,068.72","13,640.24",244.55M,-2.12%
04-Jul-08,"14,010.39","14,176.29","14,157.59","14,010.39",98.10M,-0.94%
03-Jul-08,"14,143.57","13,992.76","14,143.57","13,796.48",204.98M,0.78%
02-Jul-08,"14,034.11","14,573.50","14,584.85","13,983.65",253.85M,-2.99%
30-Jun-08,"14,467.03","14,402.99","14,492.09","14,346.57",200.52M,0.78%
27-Jun-08,"14,355.21","14,281.64","14,397.53","14,235.96",222.41M,0.44%
26-Jun-08,"14,292.14","14,417.66","14,441.13","14,156.52",243.09M,-1.03%
25-Jun-08,"14,441.13","14,442.07","14,503.85","14,259.88",252.79M,0.22%
24-Jun-08,"14,409.60","14,679.06","14,693.98","14,376.04",231.72M,-1.92%
23-Jun-08,"14,691.82","14,621.96","14,719.87","14,580.67",218.06M,0.76%
20-Jun-08,"14,580.67","14,804.88","14,854.44","14,580.67",392.12M,-1.42%
19-Jun-08,"14,790.15","15,049.09","15,073.13","14,767.96",201.16M,-1.88%
18-Jun-08,"15,073.13","15,068.60","15,092.98","14,949.63",243.90M,0.03%
17-Jun-08,"15,068.83","14,950.38","15,096.93","14,944.28",207.23M,0.83%
16-Jun-08,"14,944.28","14,893.12","15,006.57","14,778.46",169.14M,1.12%
13-Jun-08,"14,778.46","14,591.94","14,789.00","14,578.07",173.17M,1.20%
12-Jun-08,"14,602.59","14,650.36","14,716.52","14,576.54",212.50M,-0.77%
11-Jun-08,"14,716.52","14,816.77","14,817.09","14,687.41",260.04M,-0.13%
10-Jun-08,"14,736.20","14,897.46","14,960.76","14,660.61",236.98M,-1.50%
09-Jun-08,"14,960.76","14,978.57","15,096.69","14,901.94",182.80M,-0.06%
06-Jun-08,"14,969.55","15,071.56","15,154.77","14,948.73",230.36M,-0.09%
05-Jun-08,"14,982.91","14,761.76","14,991.87","14,690.46",236.13M,1.99%
04-Jun-08,"14,690.46","14,691.48","14,790.31","14,640.71",199.24M,-0.26%
03-Jun-08,"14,728.61","14,787.15","14,915.15","14,678.13",188.98M,-0.58%
02-Jun-08,"14,814.18","14,673.89","14,858.89","14,647.73",205.81M,0.68%
30-May-08,"14,714.73","14,684.50","14,804.28","14,577.17",252.81M,0.94%
29-May-08,"14,577.17","14,590.89","14,696.95","14,561.63",198.54M,-0.76%
28-May-08,"14,688.62","14,508.18","14,698.11","14,464.68",216.39M,1.15%
27-May-08,"14,522.13","14,700.90","14,758.57","14,515.77",214.06M,-1.60%
26-May-08,"14,758.57","14,750.44","14,775.14","14,695.12",78.24M,0.24%
23-May-08,"14,723.36","14,813.27","14,835.69","14,616.13",200.59M,-0.47%
22-May-08,"14,792.36","14,781.05","14,878.03","14,728.64",249.17M,0.01%
21-May-08,"14,790.37","15,017.10","15,128.56","14,779.31",306.77M,-1.71%
20-May-08,"15,047.34","14,944.75","15,090.74","14,914.85",273.79M,0.42%
16-May-08,"14,984.20","15,012.31","14,991.83","14,828.06",245.98M,1.05%
15-May-08,"14,828.06","14,687.23","14,828.06","14,626.31",244.60M,1.38%
14-May-08,"14,626.31","14,627.97","14,737.18","14,613.98",235.58M,0.07%
13-May-08,"14,616.70","14,628.44","14,666.07","14,553.06",201.09M,-0.34%
12-May-08,"14,666.07","14,611.61","14,695.75","14,506.84",209.33M,1.00%
09-May-08,"14,521.19","14,567.49","14,633.99","14,510.16",262.00M,-0.59%
08-May-08,"14,607.99","14,388.21","14,609.24","14,371.53",289.04M,1.65%
